"SECTOR","PERIOD","COFOG","UNIT_MEAS","VALUE"
"S13","2012","GF0907","SHARE","0.196321671949433"
"S13","2012","GF0908","MCHF","530.41547754"
"S13","2012","GF0908","SHARE","0.252096326707812"
"S13","2012","GF10","MCHF","81281.02422145"
"S13","2012","GF10","SHARE","38.6313154591741"
"S13","2012","GF1001","MCHF","19008.63560152"
"S13","2012","GF1001","SHARE","9.03444076159929"
"S13","2012","GF1002","MCHF","41143.01038583"
"S13","2012","GF1002","SHARE","19.5544855441872"
"S13","2012","GF1003","MCHF","1970.87013509"
"S13","2012","GF1003","SHARE","0.936716861616937"
"S13","2012","GF1004","MCHF","3550.26201787"
"S13","2012","GF1004","SHARE","1.68737160104419"
"S13","2012","GF1005","MCHF","6580.23595647"
"S13","2012","GF1005","SHARE","3.12746023398545"
"S13","2012","GF1006","MCHF","261.02271498"
"S13","2012","GF1006","SHARE","0.124059101629054"
"S13","2012","GF1007","MCHF","8695.29005334"
"S13","2012","GF1007","SHARE","4.13270497360379"
"S13","2012","GF1008","MCHF","4.30098403"
"S13","2012","GF1008","SHARE","0.00204417540796628"
"S13","2012","GF1009","MCHF","67.39637232"
"S13","2012","GF1009","SHARE","0.0320322061002127"
"S1311","2012","Total","MCHF","66677.52871704"
"S1311","2012","Total","SHARE","100"
"S1311","2012","GF01","MCHF","19273.65150361"
"S1311","2012","GF01","SHARE","28.905767616856"
"S1311","2012","GF0101","MCHF","2094.7994895"
"S1311","2012","GF0101","SHARE","3.14168735675511"
"S1311","2012","GF0102","MCHF","2339.74180834"
"S1311","2012","GF0102","SHARE","3.5090409818114"
"S1311","2012","GF0103","MCHF","1377.59780201"
"S1311","2012","GF0103","SHARE","2.06606007828533"
"S1311","2012","GF0104","MCHF","4360.69155018"
"S1311","2012","GF0104","SHARE","6.5399717627291"
"S1311","2012","GF0105","MCHF","14.815582"
"S1311","2012","GF0105","SHARE","0.0222197527189003"
"S1311","2012","GF0106","MCHF","0"
"S1311","2012","GF0106","SHARE","0"
"S1311","2012","GF0107","MCHF","2380.99634437"
"S1311","2012","GF0107","SHARE","3.57091270504978"
"S1311","2012","GF0108","MCHF","6705.00892721"
"S1311","2012","GF0108","SHARE","10.0558749795064"
"S1311","2012","GF02","MCHF","4601.80556369"
"S1311","2012","GF02","SHARE","6.901583865261"
"S1311","2012","GF0201","MCHF","4317.14520186"
"S1311","2012","GF0201","SHARE","6.47466288107453"
"S1311","2012","GF0202","MCHF","145.09655256"
"S1311","2012","GF0202","SHARE","0.217609373580337"
"S1311","2012","GF0203","MCHF","111.54262082"
"S1311","2012","GF0203","SHARE","0.167286675085626"
"S1311","2012","GF0204","MCHF","28.02118845"
"S1311","2012","GF0204","SHARE","0.0420249355205016"
"S1311","2012","GF0205","MCHF","0"
"S1311","2012","GF0205","SHARE","0"
"S1311","2012","GF03","MCHF","961.19018775"
"S1311","2012","GF03","SHARE","1.44155040872767"
"S1311","2012","GF0301","MCHF","619.07661244"
"S1311","2012","GF0301","SHARE","0.928463643377037"
"S1311","2012","GF0302","MCHF","0"
"S1311","2012","GF0302","SHARE","0"
"S1311","2012","GF0303","MCHF","190.01270187"
"S1311","2012","GF0303","SHARE","0.284972622000372"
"S1311","2012","GF0304","MCHF","41.00870498"
"S1311","2012","GF0304","SHARE","0.0615030367337533"
"S1311","2012","GF0305","MCHF","1.398827"
"S1311","2012","GF0305","SHARE","0.00209789868778163"
"S1311","2012","GF0306","MCHF","109.69334146"
"S1311","2012","GF0306","SHARE","0.164513207928726"
"S1311","2012","GF04","MCHF","14732.26011711"
"S1311","2012","GF04","SHARE","22.094790254794"
"S1311","2012","GF0401","MCHF","288.60284595"
"S1311","2012","GF0401","SHARE","0.432833746995553"
"S1311","2012","GF0402","MCHF","3754.24734942"
"S1311","2012","GF0402","SHARE","5.63045365006242"
"S1311","2012","GF0403","MCHF","388.59880129"
"S1311","2012","GF0403","SHARE","0.582803245361867"
"S1311","2012","GF0404","MCHF","0"
"S1311","2012","GF0404","SHARE","0"
"S1311","2012","GF0405","MCHF","9252.91530182"
"S1311","2012","GF0405","SHARE","13.8771119443954"
"S1311","2012","GF0406","MCHF","42.75174718"
"S1311","2012","GF0406","SHARE","0.0641171741103753"
"S1311","2012","GF0407","MCHF","372.84895635"
"S1311","2012","GF0407","SHARE","0.559182326526021"
"S1311","2012","GF0408","MCHF","632.2951151"
"S1311","2012","GF0408","SHARE","0.948288167342368"
"S1311","2012","GF0409","MCHF","0"
"S1311","2012","GF0409","SHARE","0"
"S1311","2012","GF05","MCHF","681.54314791"
"S1311","2012","GF05","SHARE","1.02214818248929"
"S1311","2012","GF0501","MCHF","19.93996831"
"S1311","2012","GF0501","SHARE","0.0299050800077181"
"S1311","2012","GF0502","MCHF","11.331341"
"S1311","2012","GF0502","SHARE","0.0169942426152099"
"S1311","2012","GF0503","MCHF","217.6103707"
"S1311","2012","GF0503","SHARE","0.32636238158057"
"S1311","2012","GF0504","MCHF","113.31816745"
"S1311","2012","GF0504","SHARE","0.169949561164586"
"S1311","2012","GF0505","MCHF","187.33685417"
"S1311","2012","GF0505","SHARE","0.28095950431067"
"S1311","2012","GF0506","MCHF","132.00644628"
"S1311","2012","GF0506","SHARE","0.197977412810539"
"S1311","2012","GF06","MCHF","15.5096465"
"S1311","2012","GF06","SHARE","0.023260679869853"
"S1311","2012","GF0601","MCHF","0"
"S1311","2012","GF0601","SHARE","0"
"S1311","2012","GF0602","MCHF","15.5096465"
"S1311","2012","GF0602","SHARE","0.023260679869853"
"S1311","2012","GF0603","MCHF","0"
"S1311","2012","GF0603","SHARE","0"
"S1311","2012","GF0604","MCHF","0"
"S1311","2012","GF0604","SHARE","0"
"S1311","2012","GF0605","MCHF","0"
"S1311","2012","GF0605","SHARE","0"
"S1311","2012","GF0606","MCHF","0"
"S1311","2012","GF0606","SHARE","0"
"S1311","2012","GF07","MCHF","357.39013928"
"S1311","2012","GF07","SHARE","0.535997878380675"
"S1311","2012","GF0701","MCHF","0"
"S1311","2012","GF0701","SHARE","0"
"S1311","2012","GF0702","MCHF","0"
"S1311","2012","GF0702","SHARE","0"
"S1311","2012","GF0703","MCHF","2.1"
"S1311","2012","GF0703","SHARE","0.0031494868517275"
"S1311","2012","GF0704","MCHF","234.52946344"
"S1311","2012","GF0704","SHARE","0.351736886403326"
"S1311","2012","GF0705","MCHF","120.7308991"
"S1311","2012","GF0705","SHARE","0.181066847291757"
"S1311","2012","GF0706","MCHF","0.02977674"
"S1311","2012","GF0706","SHARE","4.46578338653849e-05"
"S1311","2012","GF08","MCHF","1753.20479236"
"S1311","2012","GF08","SHARE","2.62937878186831"
"S1311","2012","GF0801","MCHF","161.44086676"
"S1311","2012","GF0801","SHARE","0.242121851043862"
"S1311","2012","GF0802","MCHF","231.30339805"
"S1311","2012","GF0802","SHARE","0.346898576627793"
"S1311","2012","GF0803","MCHF","1355.03979251"
"S1311","2012","GF0803","SHARE","2.03222857622752"
"S1311","2012","GF0804","MCHF","0"
"S1311","2012","GF0804","SHARE","0"
"S1311","2012","GF0805","MCHF","5.42073504"
"S1311","2012","GF0805","SHARE","0.00812977796913263"
"S1311","2012","GF0806","MCHF","0"
"S1311","2012","GF0806","SHARE","0"
"S1311","2012","GF09","MCHF","3471.43909492"
"S1311","2012","GF09","SHARE","5.20631037429683"
"S1311","2012","GF0901","MCHF","0"
"S1311","2012","GF0901","SHARE","0"
"S1311","2012","GF0902","MCHF","758.37029482"
"S1311","2012","GF0902","SHARE","1.13737012965538"
"S1311","2012","GF0903","MCHF","0"
"S1311","2012","GF0903","SHARE","0"
"S1311","2012","GF0904","MCHF","2279.30145822"
"S1311","2012","GF0904","SHARE","3.41839522561295"
"S1311","2012","GF0905","MCHF","21.57914802"
"S1311","2012","GF0905","SHARE","0.0323634490287959"
"S1311","2012","GF0906","MCHF","0"
"S1311","2012","GF0906","SHARE","0"
"S1311","2012","GF0907","MCHF","407.0131997"
"S1311","2012","GF0907","SHARE","0.610420343302232"
"S1311","2012","GF0908","MCHF","5.17499416"
"S1311","2012","GF0908","SHARE","0.0077612266974698"
"S1311","2012","GF10","MCHF","20829.53452391"
"S1311","2012","GF10","SHARE","31.2392119574564"
"S1311","2012","GF1001","MCHF","7979.97392082"
"S1311","2012","GF1001","SHARE","11.9680109241671"
"S1311","2012","GF1002","MCHF","10422.19027013"
"S1311","2012","GF1002","SHARE","15.6307386771318"
"S1311","2012","GF1003","MCHF","511.60635203"
"S1311","2012","GF1003","SHARE","0.767284513799407"
"S1311","2012","GF1004","MCHF","254.48499438"
"S1311","2012","GF1004","SHARE","0.381665306553217"
"S1311","2012","GF1005","MCHF","451.94390404"
"S1311","2012","GF1005","SHARE","0.677805420710654"
"S1311","2012","GF1006","MCHF","75.30880469"
"S1311","2012","GF1006","SHARE","0.112944804852604"
"S1311","2012","GF1007","MCHF","1129.3444418"
"S1311","2012","GF1007","SHARE","1.69374070024792"
"S1311","2012","GF1008","MCHF","4.30098403"
"S1311","2012","GF1008","SHARE","0.00645042507236902"
"S1311","2012","GF1009","MCHF","0.38085199"
"S1311","2012","GF1009","SHARE","0.000571184921409167"
"S1312","2012","Total","MCHF","83827.28586341"
"S1312","2012","Total","SHARE","100"
"S1312","2012","GF01","MCHF","12796.15358819"
"S1312","2012","GF01","SHARE","15.2649026583544"
"S1312","2012","GF0101","MCHF","1772.9800037"
"S1312","2012","GF0101","SHARE","2.11503925653627"
"S1312","2012","GF0102","MCHF","5.5809603"
"S1312","2012","GF0102","SHARE","0.00665768936989531"
"S1312","2012","GF0103","MCHF","3204.75716616"
"S1312","2012","GF0103","SHARE","3.82304775008689"
"S1312","2012","GF0104","MCHF","4375.12979784"
"S1312","2012","GF0104","SHARE","5.21921919906715"
"S1312","2012","GF0105","MCHF","0"
"S1312","2012","GF0105","SHARE","0"
"S1312","2012","GF0106","MCHF","0"
"S1312","2012","GF0106","SHARE","0"
"S1312","2012","GF0107","MCHF","1168.78530734"
"S1312","2012","GF0107","SHARE","1.39427788374831"
"S1312","2012","GF0108","MCHF","2268.92035285"
"S1312","2012","GF0108","SHARE","2.70666087954587"
"S1312","2012","GF02","MCHF","241.03362371"
"S1312","2012","GF02","SHARE","0.287535998842603"
"S1312","2012","GF0201","MCHF","94.03432469"
"S1312","2012","GF0201","SHARE","0.11217627258411"
"S1312","2012","GF0202","MCHF","146.99929902"
"S1312","2012","GF0202","SHARE","0.175359726258493"
"S1312","2012","GF0203","MCHF","0"
"S1312","2012","GF0203","SHARE","0"
"S1312","2012","GF0204","MCHF","0"
"S1312","2012","GF0204","SHARE","0"
"S1312","2012","GF0205","MCHF","0"
"S1312","2012","GF0205","SHARE","0"
"S1312","2012","GF03","MCHF","6453.83254577"
"S1312","2012","GF03","SHARE","7.69896398206905"
"S1312","2012","GF0301","MCHF","2709.35551328"
"S1312","2012","GF0301","SHARE","3.23206875347805"
"S1312","2012","GF0302","MCHF","71.87283443"
"S1312","2012","GF0302","SHARE","0.0857391882484555"
"S1312","2012","GF0303","MCHF","1581.29839768"
"S1312","2012","GF0303","SHARE","1.88637671062928"
"S1312","2012","GF0304","MCHF","1095.63162691"
"S1312","2012","GF0304","SHARE","1.30701073716647"
"S1312","2012","GF0305","MCHF","1.398827"
"S1312","2012","GF0305","SHARE","0.00166870128931441"
"S1312","2012","GF0306","MCHF","994.27534647"
"S1312","2012","GF0306","SHARE","1.18609989125748"
"S1312","2012","GF04","MCHF","11234.18256952"
"S1312","2012","GF04","SHARE","13.4015821385715"
"S1312","2012","GF0401","MCHF","363.68437028"
"S1312","2012","GF0401","SHARE","0.433849630861955"
"S1312","2012","GF0402","MCHF","3594.91962971"
"S1312","2012","GF0402","SHARE","4.28848386618128"
"S1312","2012","GF0403","MCHF","195.77723178"
"S1312","2012","GF0403","SHARE","0.233548336634689"
"S1312","2012","GF0404","MCHF","0"
"S1312","2012","GF0404","SHARE","0"
"S1312","2012","GF0405","MCHF","6496.27600097"
"S1312","2012","GF0405","SHARE","7.74959601048658"
"S1312","2012","GF0406","MCHF","1.5"
"S1312","2012","GF0406","SHARE","0.00178939349467205"
"S1312","2012","GF0407","MCHF","498.71399516"
"S1312","2012","GF0407","SHARE","0.594930385760808"
"S1312","2012","GF0408","MCHF","85.00931586"
"S1312","2012","GF0408","SHARE","0.101410077857604"
"S1312","2012","GF0409","MCHF","-1.69797424"
"S1312","2012","GF0409","SHARE","-0.00202556270611781"
"S1312","2012","GF05","MCHF","844.10872947"
"S1312","2012","GF05","SHARE","1.00696177953967"
"S1312","2012","GF0501","MCHF","79.67208946"
"S1312","2012","GF0501","SHARE","0.0950431457244356"
"S1312","2012","GF0502","MCHF","154.67699952"
"S1312","2012","GF0502","SHARE","0.184518677810986"
"S1312","2012","GF0503","MCHF","305.85003985"
"S1312","2012","GF0503","SHARE","0.364857381101851"
"S1312","2012","GF0504","MCHF","196.40876011"
"S1312","2012","GF0504","SHARE","0.234301705091625"
"S1312","2012","GF0505","MCHF","0"
"S1312","2012","GF0505","SHARE","0"
"S1312","2012","GF0506","MCHF","107.50084053"
"S1312","2012","GF0506","SHARE","0.128240869810773"
"S1312","2012","GF06","MCHF","191.63766922"
"S1312","2012","GF06","SHARE","0.228610132424255"
"S1312","2012","GF0601","MCHF","0"
"S1312","2012","GF0601","SHARE","0"
"S1312","2012","GF0602","MCHF","157.15652619"
"S1312","2012","GF0602","SHARE","0.187476577073096"
"S1312","2012","GF0603","MCHF","34.48114303"
"S1312","2012","GF0603","SHARE","0.041133555351159"
"S1312","2012","GF0604","MCHF","0"
"S1312","2012","GF0604","SHARE","0"
"S1312","2012","GF0605","MCHF","0"
"S1312","2012","GF0605","SHARE","0"
"S1312","2012","GF0606","MCHF","0"
"S1312","2012","GF0606","SHARE","0"
"S1312","2012","GF07","MCHF","11404.20165677"
"S1312","2012","GF07","SHARE","13.6044028377016"
"S1312","2012","GF0701","MCHF","0"
"S1312","2012","GF0701","SHARE","0"
"S1312","2012","GF0702","MCHF","606.77688276"
"S1312","2012","GF0702","SHARE","0.723841737818752"
"S1312","2012","GF0703","MCHF","9577.84433114"
"S1312","2012","GF0703","SHARE","11.4256882260823"
"S1312","2012","GF0704","MCHF","378.05966644"
"S1312","2012","GF0704","SHARE","0.450998338483747"
"S1312","2012","GF0705","MCHF","589.8017327"
"S1312","2012","GF0705","SHARE","0.703591589093122"
"S1312","2012","GF0706","MCHF","251.71904373"
"S1312","2012","GF0706","SHARE","0.300282946223687"
"S1312","2012","GF08","MCHF","1604.31823664"
"S1312","2012","GF08","SHARE","1.91383774401823"
"S1312","2012","GF0801","MCHF","250.37453493"
"S1312","2012","GF0801","SHARE","0.298679042690188"
"S1312","2012","GF0802","MCHF","1101.79426705"
"S1312","2012","GF0802","SHARE","1.31436232928415"
"S1312","2012","GF0803","MCHF","2.19950146"
"S1312","2012","GF0803","SHARE","0.00262384906936378"
"S1312","2012","GF0804","MCHF","249.9499332"
"S1312","2012","GF0804","SHARE","0.298172522974529"
"S1312","2012","GF0805","MCHF","0"
"S1312","2012","GF0805","SHARE","0"
"S1312","2012","GF0806","MCHF","0"
"S1312","2012","GF0806","SHARE","0"
"S1312","2012","GF09","MCHF","22044.55706152"
"S1312","2012","GF09","SHARE","26.2975913325404"
"S1312","2012","GF0901","MCHF","3927.88464215"
"S1312","2012","GF0901","SHARE","4.68568748432364"
"S1312","2012","GF0902","MCHF","8571.68162959"
"S1312","2012","GF0902","SHARE","10.2254075642588"
"S1312","2012","GF0903","MCHF","0"
"S1312","2012","GF0903","SHARE","0"
"S1312","2012","GF0904","MCHF","6764.14991776"
"S1312","2012","GF0904","SHARE","8.06915057321748"
"S1312","2012","GF0905","MCHF","2262.88799394"
"S1312","2012","GF0905","SHARE","2.69946470368514"
"S1312","2012","GF0906","MCHF","31.5670432"
"S1312","2012","GF0906","SHARE","0.0376572411654077"
"S1312","2012","GF0907","MCHF","4.2006"
"S1312","2012","GF0907","SHARE","0.0050110175424796"
"S1312","2012","GF0908","MCHF","482.18523488"
"S1312","2012","GF0908","SHARE","0.575212748347457"
"S1312","2012","GF10","MCHF","17013.2601826"
"S1312","2012","GF10","SHARE","20.2956113959383"
"S1312","2012","GF1001","MCHF","8738.24924039"
"S1312","2012","GF1001","SHARE","10.4241108970512"
"S1312","2012","GF1002","MCHF","2769.5521845"
"S1312","2012","GF1002","SHARE","3.30387910806604"
"S1312","2012","GF1003","MCHF","112.74261927"
"S1312","2012","GF1003","SHARE","0.134493939662684"
"S1312","2012","GF1004","MCHF","1164.70489645"
"S1312","2012","GF1004","SHARE","1.38941024328021"
"S1312","2012","GF1005","MCHF","772.18454954"
"S1312","2012","GF1005","SHARE","0.921161339755428"
"S1312","2012","GF1006","MCHF","136.63005656"
"S1312","2012","GF1006","SHARE","0.162989956256759"
"S1312","2012","GF1007","MCHF","3279.5156823"
"S1312","2012","GF1007","SHARE","3.91222935172172"
"S1312","2012","GF1008","MCHF","0"
"S1312","2012","GF1008","SHARE","0"
"S1312","2012","GF1009","MCHF","39.68095359"
"S1312","2012","GF1009","SHARE","0.0473365601442196"
"S1313","2012","Total","MCHF","45553.42321541"
"S1313","2012","Total","SHARE","100"
"S1313","2012","GF01","MCHF","6876.94383035"
"S1313","2012","GF01","SHARE","15.096436985275"
"S1313","2012","GF0101","MCHF","1483.70584026"
"S1313","2012","GF0101","SHARE","3.25706771419559"
"S1313","2012","GF0102","MCHF","0"
"S1313","2012","GF0102","SHARE","0"
"S1313","2012","GF0103","MCHF","3873.43801921"
"S1313","2012","GF0103","SHARE","8.50306682967281"
"S1313","2012","GF0104","MCHF","0"
"S1313","2012","GF0104","SHARE","0"
"S1313","2012","GF0105","MCHF","0"
"S1313","2012","GF0105","SHARE","0"
"S1313","2012","GF0106","MCHF","0"
"S1313","2012","GF0106","SHARE","0"
"S1313","2012","GF0107","MCHF","1167.63578813"
"S1313","2012","GF0107","SHARE","2.56322292752525"
"S1313","2012","GF0108","MCHF","352.16418275"
"S1313","2012","GF0108","SHARE","0.773079513881338"
"S1313","2012","GF02","MCHF","251.19549101"
"S1313","2012","GF02","SHARE","0.551430547430351"
"S1313","2012","GF0201","MCHF","40.05750522"
"S1313","2012","GF0201","SHARE","0.0879352250446223"
"S1313","2012","GF0202","MCHF","211.13798579"
"S1313","2012","GF0202","SHARE","0.463495322385729"
"S1313","2012","GF0203","MCHF","0"
"S1313","2012","GF0203","SHARE","0"
"S1313","2012","GF0204","MCHF","0"
"S1313","2012","GF0204","SHARE","0"
"S1313","2012","GF0205","MCHF","0"
"S1313","2012","GF0205","SHARE","0"
"S1313","2012","GF03","MCHF","2760.31779308"
"S1313","2012","GF03","SHARE","6.0595178106093"
"S1313","2012","GF0301","MCHF","1062.01326672"
"S1313","2012","GF0301","SHARE","2.33135775921388"
"S1313","2012","GF0302","MCHF","694.90557638"
"S1313","2012","GF0302","SHARE","1.52547388830468"
"S1313","2012","GF0303","MCHF","50.97900394"
"S1313","2012","GF0303","SHARE","0.111910368840853"
"S1313","2012","GF0304","MCHF","0.68917688"
"S1313","2012","GF0304","SHARE","0.00151289811248886"
"S1313","2012","GF0305","MCHF","0"
"S1313","2012","GF0305","SHARE","0"
"S1313","2012","GF0306","MCHF","951.73076916"
"S1313","2012","GF0306","SHARE","2.0892628961374"
"S1313","2012","GF04","MCHF","6354.15668881"
"S1313","2012","GF04","SHARE","13.9488017371667"
"S1313","2012","GF0401","MCHF","77.39626477"
"S1313","2012","GF0401","SHARE","0.169902192430223"
"S1313","2012","GF0402","MCHF","396.9573919"
"S1313","2012","GF0402","SHARE","0.871410673184525"
"S1313","2012","GF0403","MCHF","937.24622431"
"S1313","2012","GF0403","SHARE","2.05746606545465"
"S1313","2012","GF0404","MCHF","0"
"S1313","2012","GF0404","SHARE","0"
"S1313","2012","GF0405","MCHF","4525.88972558"
"S1313","2012","GF0405","SHARE","9.93534493374576"
"S1313","2012","GF0406","MCHF","0.41072014"
"S1313","2012","GF0406","SHARE","0.000901622997810316"
"S1313","2012","GF0407","MCHF","391.45073939"
"S1313","2012","GF0407","SHARE","0.859322333557533"
"S1313","2012","GF0408","MCHF","0"
"S1313","2012","GF0408","SHARE","0"
"S1313","2012","GF0409","MCHF","24.80562272"
"S1313","2012","GF0409","SHARE","0.0544539157961869"
"S1313","2012","GF05","MCHF","2672.37297132"
"S1313","2012","GF05","SHARE","5.86645916528174"
"S1313","2012","GF0501","MCHF","1091.81210829"
"S1313","2012","GF0501","SHARE","2.3967729123827"
"S1313","2012","GF0502","MCHF","1448.03406368"
"S1313","2012","GF0502","SHARE","3.1787601490071"
"S1313","2012","GF0503","MCHF","28.23510696"
"S1313","2012","GF0503","SHARE","0.0619824043222475"
"S1313","2012","GF0504","MCHF","51.07564614"
"S1313","2012","GF0504","SHARE","0.112122520185754"
"S1313","2012","GF0505","MCHF","0"
"S1313","2012","GF0505","SHARE","0"
"S1313","2012","GF0506","MCHF","53.21604625"
"S1313","2012","GF0506","SHARE","0.116821179383941"
"S1313","2012","GF06","MCHF","1011.65028628"
"S1313","2012","GF06","SHARE","2.22079970037855"
"S1313","2012","GF0601","MCHF","0"
"S1313","2012","GF0601","SHARE","0"
"S1313","2012","GF0602","MCHF","238.02971267"
"S1313","2012","GF0602","SHARE","0.522528705569329"
"S1313","2012","GF0603","MCHF","773.62057361"
"S1313","2012","GF0603","SHARE","1.69827099480923"
"S1313","2012","GF0604","MCHF","0"
"S1313","2012","GF0604","SHARE","0"
"S1313","2012","GF0605","MCHF","0"
"S1313","2012","GF0605","SHARE","0"
"S1313","2012","GF0606","MCHF","0"
"S1313","2012","GF0606","SHARE","0"
"S1313","2012","GF07","MCHF","1692.75876485"
"S1313","2012","GF07","SHARE","3.71598585872547"
"S1313","2012","GF0701","MCHF","0"
"S1313","2012","GF0701","SHARE","0"
"S1313","2012","GF0702","MCHF","411.24826345"
"S1313","2012","GF0702","SHARE","0.902782347454584"
"S1313","2012","GF0703","MCHF","964.71296308"
"S1313","2012","GF0703","SHARE","2.11776172894434"
"S1313","2012","GF0704","MCHF","218.13684526"
"S1313","2012","GF0704","SHARE","0.478859391594983"
"S1313","2012","GF0705","MCHF","0"
"S1313","2012","GF0705","SHARE","0"
"S1313","2012","GF0706","MCHF","98.66069306"
"S1313","2012","GF0706","SHARE","0.216582390731559"
"S1313","2012","GF08","MCHF","3134.52506636"
"S1313","2012","GF08","SHARE","6.88098686137739"
"S1313","2012","GF0801","MCHF","1703.76002814"
"S1313","2012","GF0801","SHARE","3.74013610367628"
"S1313","2012","GF0802","MCHF","1291.65093673"
"S1313","2012","GF0802","SHARE","2.8354640454179"
"S1313","2012","GF0803","MCHF","78.2903395"
"S1313","2012","GF0803","SHARE","0.171864887364855"
"S1313","2012","GF0804","MCHF","60.82376199"
"S1313","2012","GF0804","SHARE","0.133521824918362"
"S1313","2012","GF0805","MCHF","0"
"S1313","2012","GF0805","SHARE","0"
"S1313","2012","GF0806","MCHF","0"
"S1313","2012","GF0806","SHARE","0"
"S1313","2012","GF09","MCHF","12037.93617283"
"S1313","2012","GF09","SHARE","26.425974873295"
"S1313","2012","GF0901","MCHF","3749.29272406"
"S1313","2012","GF0901","SHARE","8.23054001085845"
"S1313","2012","GF0902","MCHF","3037.67845917"
"S1313","2012","GF0902","SHARE","6.66838679676306"
"S1313","2012","GF0903","MCHF","0"
"S1313","2012","GF0903","SHARE","0"
"S1313","2012","GF0904","MCHF","15.99297284"
"S1313","2012","GF0904","SHARE","0.035108169070793"
"S1313","2012","GF0905","MCHF","4801.14367193"
"S1313","2012","GF0905","SHARE","10.5395891966816"
"S1313","2012","GF0906","MCHF","380.5547171"
"S1313","2012","GF0906","SHARE","0.835403116249811"
"S1313","2012","GF0907","MCHF","1.8507409"
"S1313","2012","GF0907","SHARE","0.00406279214461741"
"S1313","2012","GF0908","MCHF","51.42288683"
"S1313","2012","GF0908","SHARE","0.11288479152672"
"S1313","2012","GF10","MCHF","8761.56615052"
"S1313","2012","GF10","SHARE","19.2336064604605"
"S1313","2012","GF1001","MCHF","1670.31664807"
"S1313","2012","GF1001","SHARE","3.66672036955712"
"S1313","2012","GF1002","MCHF","1472.17276716"
"S1313","2012","GF1002","SHARE","3.23175002721198"
"S1313","2012","GF1003","MCHF","46.46633855"
"S1313","2012","GF1003","SHARE","0.102004054295268"
"S1313","2012","GF1004","MCHF","1307.3720244"
"S1313","2012","GF1004","SHARE","2.86997536544682"
"S1313","2012","GF1005","MCHF","177.17837071"
"S1313","2012","GF1005","SHARE","0.388946336419484"
"S1313","2012","GF1006","MCHF","52.26645478"
"S1313","2012","GF1006","SHARE","0.114736612730169"
"S1313","2012","GF1007","MCHF","4008.45898011"
"S1313","2012","GF1007","SHARE","8.79946817861539"
"S1313","2012","GF1008","MCHF","0"
"S1313","2012","GF1008","SHARE","0"
"S1313","2012","GF1009","MCHF","27.33456674"
"S1313","2012","GF1009","SHARE","0.060005516184244"
"S1314","2012","Total","MCHF","56310.04533928"
"S1314","2012","Total","SHARE","100"
"S1314","2012","GF01","MCHF","231.96138345"
"S1314","2012","GF01","SHARE","0.411936062300045"
"S1314","2012","GF0101","MCHF","0.00771175"
"S1314","2012","GF0101","SHARE","1.36951585699054e-05"
"S1314","2012","GF0102","MCHF","0"
"S1314","2012","GF0102","SHARE","0"
"S1314","2012","GF0103","MCHF","163.543179"
"S1314","2012","GF0103","SHARE","0.290433399608574"
"S1314","2012","GF0104","MCHF","0"
"S1314","2012","GF0104","SHARE","0"
"S1314","2012","GF0105","MCHF","0"
"S1314","2012","GF0105","SHARE","0"
"S1314","2012","GF0106","MCHF","0"
"S1314","2012","GF0106","SHARE","0"
"S1314","2012","GF0107","MCHF","68.4104927"
"S1314","2012","GF0107","SHARE","0.121488967532902"
"S1314","2012","GF0108","MCHF","0"
"S1314","2012","GF0108","SHARE","0"
"S1314","2012","GF02","MCHF","0"
"S1314","2012","GF02","SHARE","0"
"S1314","2012","GF0201","MCHF","0"
"S1314","2012","GF0201","SHARE","0"
"S1314","2012","GF0202","MCHF","0"
"S1314","2012","GF0202","SHARE","0"
"S1314","2012","GF0203","MCHF","0"
"S1314","2012","GF0203","SHARE","0"
"S1314","2012","GF0204","MCHF","0"
"S1314","2012","GF0204","SHARE","0"
"S1314","2012","GF0205","MCHF","0"
"S1314","2012","GF0205","SHARE","0"
"S1314","2012","GF03","MCHF","0"
"S1314","2012","GF03","SHARE","0"
"S1314","2012","GF0301","MCHF","0"
"S1314","2012","GF0301","SHARE","0"
"S1314","2012","GF0302","MCHF","0"
"S1314","2012","GF0302","SHARE","0"
"S1314","2012","GF0303","MCHF","0"
"S1314","2012","GF0303","SHARE","0"
"S1314","2012","GF0304","MCHF","0"
"S1314","2012","GF0304","SHARE","0"
"S1314","2012","GF0305","MCHF","0"
"S1314","2012","GF0305","SHARE","0"
"S1314","2012","GF0306","MCHF","0"
"S1314","2012","GF0306","SHARE","0"
"S1314","2012","GF04","MCHF","0"
"S1314","2012","GF04","SHARE","0"
"S1314","2012","GF0401","MCHF","0"
"S1314","2012","GF0401","SHARE","0"
"S1314","2012","GF0402","MCHF","0"
"S1314","2012","GF0402","SHARE","0"
"S1314","2012","GF0403","MCHF","0"
"S1314","2012","GF0403","SHARE","0"
"S1314","2012","GF0404","MCHF","0"
"S1314","2012","GF0404","SHARE","0"
"S1314","2012","GF0405","MCHF","0"
"S1314","2012","GF0405","SHARE","0"
"S1314","2012","GF0406","MCHF","0"
"S1314","2012","GF0406","SHARE","0"
"S1314","2012","GF0407","MCHF","0"
"S1314","2012","GF0407","SHARE","0"
"S1314","2012","GF0408","MCHF","0"
"S1314","2012","GF0408","SHARE","0"
"S1314","2012","GF0409","MCHF","0"
"S1314","2012","GF0409","SHARE","0"
